Variation, Phi(rad), Theta(rad), rEphi(mag ang),rEtheta(mag ang)
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.640609496874670e+00,2.757620218151041e+00,1.098579377034454e-01 1.865657539398963e+00,6.048778145560607e+00 -1.831242756230903e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.675516081914556e+00,2.757620218151041e+00,1.116092768924488e-01 1.757816289376614e+00,6.039570965794255e+00 -1.851680345591231e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.710422666954443e+00,2.757620218151041e+00,1.151979914176796e-01 1.652764935080285e+00,6.027734274331576e+00 -1.872136132544290e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.745329251994330e+00,2.757620218151041e+00,1.206832486518049e-01 1.554488748610397e+00,6.013474901257177e+00 -1.892581767968537e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.780235837034216e+00,2.757620218151041e+00,1.280148932057961e-01 1.465985878366426e+00,5.997020342473127e+00 -1.912987378130644e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.815142422074103e+00,2.757620218151041e+00,1.370611808639270e-01 1.388883706082590e+00,5.978613916553413e+00 -1.933321683324546e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.850049007113989e+00,2.757620218151041e+00,1.476414272811327e-01 1.323509317588152e+00,5.958509735271853e+00 -1.953552179619399e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.884955592153876e+00,2.757620218151041e+00,1.595522613722323e-01 1.269231142146493e+00,5.936967615934071e+00 -1.973645381385390e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.919862177193763e+00,2.757620218151041e+00,1.725832088381312e-01 1.224856453850155e+00,5.914248064836925e+00 -1.993567119069936e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.954768762233649e+00,2.757620218151041e+00,1.865228846719560e-01 1.188956590808129e+00,5.890607458853422e+00 -2.013282883447760e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.989675347273536e+00,2.757620218151041e+00,2.011592425226412e-01 1.160083828106410e+00,5.866293546132408e+00 -2.032758204486365e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.024581932313422e+00,2.757620218151041e+00,2.162771734568897e-01 1.136893969161098e+00,5.841541377161020e+00 -2.051959050297443e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.059488517353309e+00,2.757620218151041e+00,2.316557470171528e-01 1.118203073062095e+00,5.816569764070330e+00 -2.070852229629444e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.094395102393195e+00,2.757620218151041e+00,2.470663865975951e-01 1.103003891552299e+00,5.791578349349654e+00 -2.089405780216599e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.129301687433082e+00,2.757620218151041e+00,2.622725397116056e-01 1.090460136755936e+00,5.766745345529539e+00 -2.107589325200359e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.164208272472969e+00,2.757620218151041e+00,2.770309433140364e-01 1.079889951430003e+00,5.742225985519337e+00 -2.125374380867976e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.199114857512855e+00,2.757620218151041e+00,2.910943224914129e-01 1.070745188259439e+00,5.718151699902458e+00 -2.142734601099436e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.234021442552742e+00,2.757620218151041e+00,3.042152276647955e-01 1.062590100317967e+00,5.694630013462310e+00 -2.159645947064837e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.268928027592628e+00,2.757620218151041e+00,3.161506612885137e-01 1.055081261946012e+00,5.671745129458607e+00 -2.176086774657221e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.303834612632515e+00,2.757620218151041e+00,3.266671382623892e-01 1.047949518262683e+00,5.649559147638941e+00 -2.192037836590274e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.338741197672402e+00,2.757620218151041e+00,3.355458456429399e-01 1.040984191179355e+00,5.628113841576377e+00 -2.207482200695992e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.373647782712288e+00,2.757620218151041e+00,3.425876051267151e-01 1.034019458656670e+00,5.607432903531974e+00 -2.222405090372980e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.408554367752175e+00,2.757620218151041e+00,3.476173891068191e-01 1.026922658558429e+00,5.587524551413132e+00 -2.236793657036578e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.443460952792061e+00,2.757620218151041e+00,3.504881934041473e-01 1.019584181413311e+00,5.568384383160398e+00 -2.250636697544106e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.478367537831948e+00,2.757620218151041e+00,3.510841240494508e-01 1.011908565949896e+00,5.549998359493983e+00 -2.263924331735130e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.513274122871834e+00,2.757620218151041e+00,3.493226095688071e-01 1.003806368790104e+00,5.532345796623046e+00 -2.276647656360555e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.548180707911721e+00,2.757620218151041e+00,3.451557024360985e-01 9.951863214464020e-01,5.515402256258665e+00 -2.288798391796902e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.583087292951608e+00,2.757620218151041e+00,3.385704824492561e-01 9.859471882354603e-01,5.499142230808143e+00 -2.300368537161425e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.617993877991494e+00,2.757620218151041e+00,3.295886199981683e-01 9.759685627336619e-01,5.483541536434324e+00 -2.311350047931602e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.652900463031381e+00,2.757620218151041e+00,3.182651984942773e-01 9.650995309963843e-01,5.468579344966979e+00 -2.321734548138742e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.687807048071268e+00,2.757620218151041e+00,3.046869338195408e-01 9.531435857296384e-01,5.454239806477519e+00 -2.331513086868048e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.722713633111154e+00,2.757620218151041e+00,2.889699679000125e-01 9.398372063658370e-01,5.440513236551423e+00 -2.340675946359662e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.757620218151041e+00,2.757620218151041e+00,2.712574609717159e-01 9.248177494031258e-01,5.427396864719072e+00 -2.349212506634265e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.792526803190927e+00,2.757620218151041e+00,2.517172790253879e-01 9.075729433727528e-01,5.414895161941334e+00 -2.357111169383626e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.827433388230814e+00,2.757620218151041e+00,2.305402050547784e-01 8.873576595026207e-01,5.403019784378849e+00 -2.364359341940268e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.862339973270700e+00,2.757620218151041e+00,2.079393782630012e-01 8.630498248856028e-01,5.391789186936144e+00 -2.370943480491447e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.897246558310587e+00,2.757620218151041e+00,1.841522922527575e-01 8.328867289911410e-01,5.381227972498616e+00 -2.376849190310432e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.932153143350474e+00,2.757620218151041e+00,1.594482282068482e-01 7.939499546195359e-01,5.371366050843258e+00 -2.382061379592849e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.967059728390360e+00,2.757620218151041e+00,1.341481708556101e-01 7.410777918076734e-01,5.362237684631110e+00 -2.386564462441971e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",3.001966313430247e+00,2.757620218151041e+00,1.086768444344435e-01 6.643456591519299e-01,5.353880498667117e+00 -2.390342605577040e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",3.036872898470133e+00,2.757620218151041e+00,8.370981190844268e-02 5.425997427239426e-01,5.346334522974963e+00 -2.393380012385907e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",3.071779483510020e+00,2.757620218151041e+00,6.064653751880968e-02 3.257604104354034e-01,5.339641330639426e+00 -2.395661236971218e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",3.106686068549906e+00,2.757620218151041e+00,4.321005911930053e-02 -9.883266600744592e-02,5.333843318470598e+00 -2.397171519839186e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",3.141592653589793e+00,2.757620218151041e+00,3.964227093351885e-02 -7.707365331712095e-01,5.328983163156719e+00 -2.397897135873704e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-3.141592653589793e+00,2.792526803190927e+00,3.993933626374076e-02 -5.854945025294881e-01,5.047514413008523e+00 -2.319168910215035e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-3.106686068549906e+00,2.792526803190927e+00,5.025937591469917e-02 -1.162889069608587e+00,5.043289262368337e+00 -2.319030403903067e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-3.071779483510020e+00,2.792526803190927e+00,6.985280015506534e-02 -1.473952044728192e+00,5.039307871063805e+00 -2.318195528028582e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-3.036872898470133e+00,2.792526803190927e+00,9.227771188025970e-02 -1.637413464384830e+00,5.035624957985032e+00 -2.316656536275215e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-3.001966313430247e+00,2.792526803190927e+00,1.151371130281549e-01 -1.733385003919800e+00,5.032299672136357e+00 -2.314407040299556e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.967059728390360e+00,2.792526803190927e+00,1.374640086976887e-01 -1.795424023018097e+00,5.029395297202739e+00 -2.311442206117089e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.932153143350474e+00,2.792526803190927e+00,1.587570440907206e-01 -1.838425119083868e+00,5.026978947791060e+00 -2.307758918617739e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.897246558310587e+00,2.792526803190927e+00,1.786954297415699e-01 -1.869756328517329e+00,5.025121225043491e+00 -2.303355907919268e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.862339973270700e+00,2.792526803190927e+00,1.970436643411502e-01 -1.893426701390674e+00,5.023895797240980e+00 -2.298233832653534e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.827433388230814e+00,2.792526803190927e+00,2.136152480532002e-01 -1.911794392036694e+00,5.023378871664321e+00 -2.292395317054453e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.792526803190927e+00,2.792526803190927e+00,2.282575703276453e-01 -1.926339220176972e+00,5.023648527360492e+00 -2.285844940832191e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.757620218151041e+00,2.792526803190927e+00,2.408453993118408e-01 -1.938043360776252e+00,5.024783884404859e+00 -2.278589183195278e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.722713633111154e+00,2.792526803190927e+00,2.512782210829884e-01 -1.947592945655582e+00,5.026864093424890e+00 -2.270636324905039e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.687807048071268e+00,2.792526803190927e+00,2.594794171232316e-01 -1.955491531507549e+00,5.029967139087721e+00 -2.261996314767226e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.652900463031381e+00,2.792526803190927e+00,2.653963317923021e-01 -1.962127421887205e+00,5.034168462368132e+00 -2.252680609310700e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.617993877991494e+00,2.792526803190927e+00,2.690007302943538e-01 -1.967815556100649e+00,5.039539418048096e+00 -2.242701996384888e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.583087292951608e+00,2.792526803190927e+00,2.702893513036189e-01 -1.972824796981302e+00,5.046145595360386e+00 -2.232074414839067e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.548180707911721e+00,2.792526803190927e+00,2.692843580445106e-01 -1.977396597809853e+00,5.054045040292635e+00 -2.220812783157789e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.513274122871834e+00,2.792526803190927e+00,2.660335454767224e-01 -1.981758542283565e+00,5.063286427177220e+00 -2.208932849785390e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.478367537831948e+00,2.792526803190927e+00,2.606101950534404e-01 -1.986134949496964e+00,5.073907234254842e+00 -2.196451076802246e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.443460952792061e+00,2.792526803190927e+00,2.531124943386254e-01 -1.990756074252039e+00,5.085931982481076e+00 -2.183384566611532e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.408554367752175e+00,2.792526803190927e+00,2.436624625200745e-01 -1.995867163902188e+00,5.099370598653383e+00 -2.169751038435024e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.373647782712288e+00,2.792526803190927e+00,2.324043476983104e-01 -2.001738666606832e+00,5.114216962843238e+00 -2.155568857860825e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.338741197672402e+00,2.792526803190927e+00,2.195024898244842e-01 -2.008679245472740e+00,5.130447696168419e+00 -2.140857118671937e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.303834612632515e+00,2.792526803190927e+00,2.051386763993988e-01 -2.017054090554339e+00,5.148021238355111e+00 -2.125635772007507e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.268928027592628e+00,2.792526803190927e+00,1.895090599949548e-01 -2.027312708117216e+00,5.166877255704202e+00 -2.109925793895771e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.234021442552742e+00,2.792526803190927e+00,1.728207646385125e-01 -2.040033739541407e+00,5.186936409517893e+00 -2.093749378677047e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.199114857512855e+00,2.792526803190927e+00,1.552883991718599e-01 -2.056001344551637e+00,5.208100503393023e+00 -2.077130143101055e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.164208272472969e+00,2.792526803190927e+00,1.371308624037943e-01 -2.076342974613709e+00,5.230253015730629e+00 -2.060093324166262e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.129301687433082e+00,2.792526803190927e+00,1.185691817651076e-01 -2.102794378685542e+00,5.253260012025361e+00 -2.042665953214059e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.094395102393195e+00,2.792526803190927e+00,9.982701393667498e-02 -2.138250545339975e+00,5.276971420593822e+00 -2.024876989440548e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.059488517353309e+00,2.792526803190927e+00,8.113799188751525e-02 -2.188029163894872e+00,5.301222645862977e+00 -2.006757397786335e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.024581932313422e+00,2.792526803190927e+00,6.277280236664674e-02 -2.263162097354658e+00,5.325836485486034e+00 -1.988340158960007e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.989675347273536e+00,2.792526803190927e+00,4.513525467508841e-02 -2.390524588530229e+00,5.350625311511588e+00 -1.969660202922924e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.954768762233649e+00,2.792526803190927e+00,2.917243779119474e-02 -2.650439344305447e+00,5.375393471543641e+00 -1.950754261243130e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.919862177193763e+00,2.792526803190927e+00,1.846472045832293e-02 2.995633066973927e+00,5.399939863079365e+00 -1.931660638027960e+00
