Variation, Phi(rad), Theta(rad), rEphi(mag ang),rEtheta(mag ang)
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.117010721276371e+00,2.757620218151041e+00,7.462391307230742e-02 1.480255251147655e-02,2.466459482520425e+00 -1.073270373667938e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.082104136236484e+00,2.757620218151041e+00,6.991389913089532e-02 8.968585411613064e-02,2.472349448880209e+00 -9.980558852549254e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.047197551196598e+00,2.757620218151041e+00,6.471874151626747e-02 1.646692281338418e-01,2.478568978451914e+00 -9.240642440286569e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.012290966156711e+00,2.757620218151041e+00,5.908294835517150e-02 2.399454786754693e-01,2.485060825875215e+00 -8.513960446567189e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-9.773843811168246e-01,2.757620218151041e+00,5.306160205967814e-02 3.158932912094200e-01,2.491763218783395e+00 -7.801497912646498e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-9.424777960769379e-01,2.757620218151041e+00,4.672011198523895e-02 3.932089944916295e-01,2.498610711957562e+00 -7.104218735144933e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-9.075712110370514e-01,2.757620218151041e+00,4.013394429766672e-02 4.731682864399978e-01,2.505535130367285e+00 -6.423065651207378e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-8.726646259971648e-01,2.757620218151041e+00,3.338874822213370e-02 5.581966710961179e-01,2.512466589996333e+00 -5.758960339559621e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-8.377580409572782e-01,2.757620218151041e+00,2.658211432993579e-02 6.532714574623318e-01,2.519334582941009e+00 -5.112803532485908e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-8.028514559173916e-01,2.757620218151041e+00,1.983131065826397e-02 7.699823211171501e-01,2.526069110311789e+00 -4.485475043862583e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-7.679448708775050e-01,2.757620218151041e+00,1.330705958419437e-02 9.414341093391415e-01,2.532601843142662e+00 -3.877833633836515e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-7.330382858376184e-01,2.757620218151041e+00,7.433425875197527e-03 1.298887289402228e+00,2.538867288074106e+00 -3.290716649950460e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-6.981317007977318e-01,2.757620218151041e+00,4.506714643105873e-03 2.360254460479574e+00,2.544803931338299e+00 -2.724939405748626e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-6.632251157578453e-01,2.757620218151041e+00,7.780907028611884e-03 -3.008129111073147e+00,2.550355331884400e+00 -2.181294279404810e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-6.283185307179586e-01,2.757620218151041e+00,1.268514602168303e-02 -2.710524743198666e+00,2.555471132679322e+00 -1.660549535114955e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-5.934119456780721e-01,2.757620218151041e+00,1.743911468668638e-02 -2.568182845548201e+00,2.560107958616009e+00 -1.163447887562034e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-5.585053606381855e-01,2.757620218151041e+00,2.172170551526193e-02 -2.478696341160928e+00,2.564230170301636e+00 -6.907048437192174e-02
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-5.235987755982988e-01,2.757620218151041e+00,2.541507374398054e-02 -2.414767828710788e+00,2.567810445439155e+00 -2.430068660207210e-02
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-4.886921905584123e-01,2.757620218151041e+00,2.845556802615114e-02 -2.366648298228104e+00,2.570830163604068e+00 1.789905936970549e-02
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-4.537856055185257e-01,2.757620218151041e+00,3.080625216882962e-02 -2.330296282604599e+00,2.573279575881259e+00 5.746651389222411e-02
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-4.188790204786391e-01,2.757620218151041e+00,3.244988027784742e-02 -2.304033495061895e+00,2.575157747870367e+00 9.434295038746340e-02
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-3.839724354387525e-01,2.757620218151041e+00,3.338688258914168e-02 -2.287393684111133e+00,2.576472272685509e+00 1.284733617178176e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-3.490658503988659e-01,2.757620218151041e+00,3.363498895255736e-02 -2.280698275971330e+00,2.577238759365035e+00 1.598066619057996e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-3.141592653589793e-01,2.757620218151041e+00,3.322968669079838e-02 -2.284934762974059e+00,2.577480111101023e+00 1.882958806104678e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.792526803190927e-01,2.757620218151041e+00,3.222550880349765e-02 -2.301802004608845e+00,2.577225616392515e+00 2.138983486539465e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.443460952792061e-01,2.757620218151041e+00,3.069857673332000e-02 -2.333882478892503e+00,2.576509884119481e+00 2.365758736962190e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.094395102393196e-01,2.757620218151041e+00,2.875122527319125e-02 -2.384929115742225e+00,2.575371660162743e+00 2.562949057941476e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.745329251994329e-01,2.757620218151041e+00,2.651994998028788e-02 -2.460218841832699e+00,2.573852568167533e+00 2.730266929858456e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.396263401595464e-01,2.757620218151041e+00,2.418788437925882e-02 -2.566742658715127e+00,2.571995820074911e+00 2.867474271705596e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.047197551196598e-01,2.757620218151041e+00,2.200052915409175e-02 -2.712468826204004e+00,2.569844942957279e+00 2.974383803888870e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-6.981317007977318e-02,2.757620218151041e+00,2.027306630560096e-02 -2.902947417129074e+00,2.567442567453358e+00 3.050860311576656e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-3.490658503988659e-02,2.757620218151041e+00,1.935489867419307e-02 -3.133765202614066e+00,2.564829319799970e+00 3.096821798147845e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",0.000000000000000e+00,2.757620218151041e+00,1.951290817520509e-02 2.899396924067427e+00,2.562042854317874e+00 3.112240509445482e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.490658503988659e-02,2.757620218151041e+00,2.078812890053754e-02 2.660989393255479e+00,2.559117056547188e+00 3.097143799684959e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",6.981317007977318e-02,2.757620218151041e+00,2.298169296269696e-02 2.456141057893703e+00,2.556081439439415e+00 3.051614800010260e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.047197551196598e-01,2.757620218151041e+00,2.578420926292544e-02 2.290011582767324e+00,2.552960746540204e+00 2.975792841931078e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.396263401595464e-01,2.757620218151041e+00,2.889796859736614e-02 2.157366057237100e+00,2.549774767393804e+00 2.869873581295578e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.745329251994329e-01,2.757620218151041e+00,3.208196765664235e-02 2.050284108784428e+00,2.546538361902278e+00 2.734108765047350e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.094395102393196e-01,2.757620218151041e+00,3.515055267143818e-02 1.961739544671647e+00,2.543261682467901e+00 2.568805583577573e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.443460952792061e-01,2.757620218151041e+00,3.796039084098912e-02 1.886413240391334e+00,2.539950575755159e+00 2.374325556546466e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.792526803190927e-01,2.757620218151041e+00,4.039905092684286e-02 1.820514799481065e+00,2.536607140064952e+00 2.151082909819780e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.141592653589793e-01,2.757620218151041e+00,4.237742730653538e-02 1.761413289518270e+00,2.533230409764601e+00 1.899542415505717e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.490658503988659e-01,2.757620218151041e+00,4.382522933967062e-02 1.707317907065062e+00,2.529817135025711e+00 1.620216685486420e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.839724354387525e-01,2.757620218151041e+00,4.468846734821571e-02 1.657050129373325e+00,2.526362623273729e+00 1.313662930498574e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",4.188790204786391e-01,2.757620218151041e+00,4.492814731866846e-02 1.609896534459791e+00,2.522861608178752e+00 9.804792206244675e-02
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",4.537856055185257e-01,2.757620218151041e+00,4.451967344545025e-02 1.565525630157395e+00,2.519309112605856e+00 6.213003077028937e-02
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",4.886921905584123e-01,2.757620218151041e+00,4.345266495983217e-02 1.523958812153869e+00,2.515701273567267e+00 2.367930942113639e-02
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",5.235987755982988e-01,2.757620218151041e+00,4.173104514281420e-02 1.485596370811818e+00,2.512036099744193e+00 -1.723481448746905e-02
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",5.585053606381855e-01,2.757620218151041e+00,3.937340037226330e-02 1.451315103525775e+00,2.508314135448722e+00 -6.054066623296608e-02
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",5.934119456780721e-01,2.757620218151041e+00,3.641379802685189e-02 1.422681670319505e+00,2.504539008861105e+00 -1.061648122574431e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",6.283185307179586e-01,2.757620218151041e+00,3.290361833510863e-02 1.402383748697351e+00,2.500717846898819e+00 -1.540325323224459e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",6.632251157578453e-01,2.757620218151041e+00,2.891582079894271e-02 1.395117520830443e+00,2.496861544045225e+00 -2.040682607623900e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",6.981317007977318e-01,2.757620218151041e+00,2.455541399917954e-02 1.409518118538590e+00,2.492984877769568e+00 -2.561959828447063e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",7.330382858376184e-01,2.757620218151041e+00,1.998703102954094e-02 1.462635848610901e+00,2.489106468666749e+00 -3.103395736779301e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",7.679448708775050e-01,2.757620218151041e+00,1.551380102346575e-02 1.590463496809692e+00,2.485248588964269e+00 -3.664230692758293e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",8.028514559173916e-01,2.757620218151041e+00,1.180520333582904e-02 1.864971297431172e+00,2.481436828383943e+00 -4.243708622173831e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",8.377580409572782e-01,2.757620218151041e+00,1.026513575710962e-02 2.341285364967569e+00,2.477699631282129e+00 -4.841078177253653e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",8.726646259971648e-01,2.757620218151041e+00,1.204318342431118e-02 2.817334676669541e+00,2.474067723289698e+00 -5.455593097626464e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",9.075712110370514e-01,2.757620218151041e+00,1.615221470667676e-02 3.090969240877887e+00,2.470573449110702e+00 -6.086511807188627e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",9.424777960769379e-01,2.757620218151041e+00,2.125233948234685e-02 -3.065857151021211e+00,2.467250045533986e+00 -6.733096322035872e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",9.773843811168246e-01,2.757620218151041e+00,2.669248242758570e-02 -3.014692082374550e+00,2.464130874944773e+00 -7.394610581295963e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.012290966156711e+00,2.757620218151041e+00,3.217784807930102e-02 -3.002579320024374e+00,2.461248644656593e+00 -8.070318344128813e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.047197551196598e+00,2.757620218151041e+00,3.755025229099386e-02 -3.012282186113983e+00,2.458634636272959e+00 -8.759480820019762e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.082104136236484e+00,2.757620218151041e+00,4.271081115069607e-02 -3.034935605253424e+00,2.456317967180290e+00 -9.461354213817538e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.117010721276371e+00,2.757620218151041e+00,4.759248062367228e-02 -3.065564297371423e+00,2.454324903394132e+00 -1.017518737035681e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.151917306316258e+00,2.757620218151041e+00,5.214929268181426e-02 -3.101145764856010e+00,2.452678239609170e+00 -1.090021969527376e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.186823891356144e+00,2.757620218151041e+00,5.635161611253617e-02 -3.139713869838354e+00,2.451396758743231e+00 -1.163567950892826e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.221730476396031e+00,2.757620218151041e+00,6.018371717758730e-02 3.103270515431116e+00,2.450494779808865e+00 -1.238078296021866e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.256637061435917e+00,2.757620218151041e+00,6.364218147416900e-02 3.062410745369989e+00,2.449981799844996e+00 -1.313473358837955e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.291543646475804e+00,2.757620218151041e+00,6.673458762922099e-02 3.021612675015193e+00,2.449862233079272e+00 -1.389672257616097e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.326450231515691e+00,2.757620218151041e+00,6.947815409330466e-02 2.981413382413710e+00,2.450135248572804e+00 -1.466592969017545e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.361356816555577e+00,2.757620218151041e+00,7.189822525149642e-02 2.942204855202085e+00,2.450794706338235e+00 -1.544152485700207e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.396263401595464e+00,2.757620218151041e+00,7.402653529257891e-02 2.904254284128369e+00,2.451829191253649e+00 -1.622267028015636e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.431169986635350e+00,2.757620218151041e+00,7.589923292207626e-02 2.867714259249210e+00,2.453222143883612e+00 -1.700852296627688e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.466076571675237e+00,2.757620218151041e+00,7.755468668074446e-02 2.832628124562223e+00,2.454952087379105e+00 -1.779823750129520e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.500983156715124e+00,2.757620218151041e+00,7.903112753544859e-02 2.798934288874956e+00,2.456992949744966e+00 -1.859096890066093e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.535889741755010e+00,2.757620218151041e+00,8.036422398862353e-02 2.766472335241340e+00,2.459314480713855e+00 -1.938587535274504e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.570796326794897e+00,2.757620218151041e+00,8.158472156759233e-02 2.734992895799847e+00,2.461882762039264e+00 -2.018212068130779e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.605702911834783e+00,2.757620218151041e+00,8.271630588629063e-02 2.704172263733611e+00,2.464660809038991e+00 -2.097887637051176e+00
