Phi[deg],Theta[deg],rETotal[mV]
176,102,5695.16
178,102,5785.8
180,102,5815.46
-180,104,5812.28
-178,104,5780.83
-176,104,5689.54
-174,104,5540.38
-172,104,5336.55
-170,104,5082.38
-168,104,4783.23
-166,104,4445.4
-164,104,4076.01
-162,104,3682.94
-160,104,3274.82
-158,104,2861.2
-156,104,2452.99
-154,104,2063.39
-152,104,1709.82
-150,104,1416.74
-148,104,1216.92
-146,104,1140.7
-144,104,1188.82
-142,104,1325.1
-140,104,1505.13
-138,104,1697.03
-136,104,1882.01
-134,104,2049.67
-132,104,2194.4
-130,104,2313.4
-128,104,2405.59
-126,104,2470.99
-124,104,2510.39
-122,104,2525.1
-120,104,2516.81
-118,104,2487.51
-116,104,2439.36
-114,104,2374.73
-112,104,2296.1
-110,104,2206.11
-108,104,2107.55
-106,104,2003.37
-104,104,1896.8
-102,104,1791.34
-100,104,1690.85
-98,104,1599.52
-96,104,1521.81
-94,104,1462.16
-92,104,1424.5
-90,104,1411.59
-88,104,1424.47
-86,104,1462.16
-84,104,1521.95
-82,104,1599.94
-80,104,1691.72
-78,104,1792.84
-76,104,1899.13
-74,104,2006.73
-72,104,2112.13
-70,104,2212.13
-68,104,2303.73
-66,104,2384.12
-64,104,2450.65
-62,104,2500.77
-60,104,2532.07
-58,104,2542.31
-56,104,2529.43
-54,104,2491.66
-52,104,2427.6
-50,104,2336.38
-48,104,2217.9
-46,104,2073.16
-44,104,1904.91
-42,104,1718.68
-40,104,1524.77
-38,104,1341.85
-36,104,1201.73
-34,104,1149.2
-32,104,1221.71
-30,104,1419.71
-28,104,1712.78
-26,104,2067.43
-24,104,2458.59
-22,104,2868.43
-20,104,3283.51
-18,104,3692.79
-16,104,4086.65
-14,104,4456.43
-12,104,4794.28
-10,104,5093.13
-8,104,5346.74
-6,104,5549.83
-4,104,5698.14
-2,104,5788.56
0,104,5819.17
2,104,5789.32
4,104,5699.61
6,104,5551.93
8,104,5349.35
10,104,5096.13
12,104,4797.55
14,104,4459.86
16,104,4090.16
18,104,3696.36
20,104,3287.16
22,104,2872.24
24,104,2462.7
26,104,2072.02
28,104,1718
30,104,1425.6
32,104,1227.95
34,104,1154.94
36,104,1206.1
38,104,1344.52
40,104,1525.87
42,104,1718.48
44,104,1903.71
46,104,2071.21
48,104,2215.45
50,104,2333.65
52,104,2424.8
54,104,2488.97
56,104,2527.02
58,104,2540.29
60,104,2530.54
62,104,2499.79
64,104,2450.26
66,104,2384.31
68,104,2304.47
70,104,2213.37
72,104,2113.81
74,104,2008.76
76,104,1901.43
78,104,1795.3
80,104,1694.24
82,104,1602.44
84,104,1524.35
86,104,1464.41
88,104,1426.55
90,104,1413.54
92,104,1426.41
94,104,1464.17
96,104,1524.09
98,104,1602.25
100,104,1694.21
102,104,1795.51
104,104,1901.94
106,104,2009.62
108,104,2115.03
110,104,2214.93
112,104,2306.32
114,104,2386.38
116,104,2452.45
118,104,2501.98
120,104,2532.57
122,104,2541.98
124,104,2528.18
126,104,2489.42
128,104,2424.33
130,104,2332.07
132,104,2212.54
134,104,2066.79
136,104,1897.55
138,104,1710.37
140,104,1515.57
142,104,1331.91
144,104,1191.46
146,104,1139.47
148,104,1213.58
150,104,1413.56
152,104,1708.33
154,104,2064.24
156,104,2456.28
158,104,2866.77
160,104,3282.3
162,104,3691.89
164,104,4085.92
166,104,4455.71
168,104,4793.37
170,104,5091.81
172,104,5344.77
174,104,5546.96
176,104,5694.13
178,104,5783.19
180,104,5812.28
-180,106,5808.68
-178,106,5777.8
-176,106,5688.24
-174,106,5541.91
-172,106,5341.89
-170,106,5092.38
-168,106,4798.56
-166,106,4466.51
-164,106,4103.11
-162,106,3715.96
-160,106,3313.39
-158,106,2904.56
-156,106,2499.88
-154,106,2111.78
-152,106,1756.44
-150,106,1456.32
-148,106,1242.01
-146,106,1144.57
-144,106,1171.22
-142,106,1292.03
-140,106,1463.43
-138,106,1651.8
-136,106,1836.72
-134,106,2006.74
-132,106,2155.62
-130,106,2280.18
-128,106,2379.05
-126,106,2452.09
-124,106,2499.95
-122,106,2523.85
-120,106,2525.4
-118,106,2506.53
-116,106,2469.4
-114,106,2416.33
-112,106,2349.81
-110,106,2272.47
-108,106,2187.09
-106,106,2096.59
-104,106,2004.09
-102,106,1912.91
-100,106,1826.57
-98,106,1748.74
-96,106,1683.12
-94,106,1633.21
-92,106,1601.93
-90,106,1591.29
-88,106,1602.02
-86,106,1633.42
-84,106,1683.55
-82,106,1749.5
-80,106,1827.81
-78,106,1914.8
-76,106,2006.81
-74,106,2100.32
-72,106,2192.03
-70,106,2278.8
-68,106,2357.71
-66,106,2425.94
-64,106,2480.84
-62,106,2519.87
-60,106,2540.66
-58,106,2540.98
-56,106,2518.84
-54,106,2472.53
-52,106,2400.76
-50,106,2302.8
-48,106,2178.73
-46,106,2029.82
-44,106,1859.2
-42,106,1673.03
-40,106,1482.68
-38,106,1308.41
-36,106,1183.81
-34,106,1152.91
-32,106,1246.94
-30,106,1459.7
-28,106,1759.93
-26,106,2116.38
-24,106,2506.01
-22,106,2912.3
-20,106,3322.57
-18,106,3726.29
-16,106,4114.23
-14,106,4478.05
-12,106,4810.15
-10,106,5103.69
-8,106,5352.66
-6,106,5551.94
-4,106,5697.41
-2,106,5786.07
0,106,5816.06
2,106,5786.75
4,106,5698.72
6,106,5553.8
8,106,5354.97
10,106,5106.33
12,106,4812.99
14,106,4480.99
16,106,4117.21
18,106,3729.26
20,106,3325.56
22,106,2915.38
24,106,2509.3
26,106,2120.03
28,106,1764.11
30,106,1464.47
32,106,1252.09
34,106,1157.79
36,106,1187.62
38,106,1310.75
40,106,1483.58
42,106,1672.72
44,106,1857.91
46,106,2027.78
48,106,2176.17
50,106,2299.94
52,106,2397.78
54,106,2469.61
56,106,2516.13
58,106,2538.61
60,106,2538.73
62,106,2518.44
64,106,2479.94
66,106,2425.59
68,106,2357.89
70,106,2279.48
72,106,2193.15
74,106,2101.81
76,106,2008.59
78,106,1916.79
80,106,1829.93
82,106,1751.68
84,106,1685.72
86,106,1635.55
88,106,1604.11
90,106,1593.37
92,106,1604.07
94,106,1635.5
96,106,1685.71
98,106,1751.76
100,106,1830.17
102,106,1917.24
104,106,2009.3
106,106,2102.8
108,106,2194.42
110,106,2281.03
112,106,2359.65
114,106,2427.49
116,106,2481.88
118,106,2520.3
120,106,2540.35
122,106,2539.84
124,106,2516.78
126,106,2469.5
128,106,2396.71
130,106,2297.72
132,106,2172.61
134,106,2022.66
136,106,1851.02
138,106,1663.84
140,106,1472.51
142,106,1297.42
144,106,1172.49
146,106,1142.28
148,106,1238.11
150,106,1453
152,106,1755.03
154,106,2112.83
156,106,2503.42
158,106,2910.4
160,106,3321.15
162,106,3725.19
164,106,4113.29
166,106,4477.07
168,106,4808.94
170,106,5102.02
172,106,5350.29
174,106,5548.62
176,106,5692.92
178,106,5780.2
180,106,5808.68
-180,108,5804.72
-178,108,5774.49
-176,108,5686.88
-174,108,5543.72
-172,108,5347.99
-170,108,5103.7
-168,108,4815.85
-166,108,4490.28
-164,108,4133.61
-162,108,3753.14
-160,108,3356.87
-158,108,2953.55
-156,108,2553.04
-154,108,2166.99
-152,108,1810.29
-150,108,1503.37
-148,108,1274.29
-146,108,1154
-144,108,1155.85
-142,108,1257.55
-140,108,1417.62
-138,108,1600.79
-136,108,1784.73
-134,108,1956.69
-132,108,2109.64
-130,108,2239.88
-128,108,2345.75
-126,108,2426.87
-124,108,2483.73
-122,108,2517.41
-120,108,2529.44
-118,108,2521.67
-116,108,2496.18
-114,108,2455.26
-112,108,2401.34
-110,108,2337.02
-108,108,2264.99
-106,108,2188.1
-104,108,2109.31
-102,108,2031.69
-100,108,1958.43
-98,108,1892.7
-96,108,1837.6
-94,108,1795.93
-92,108,1769.96
-90,108,1761.18
-88,108,1770.13
-86,108,1796.33
-84,108,1838.29
-82,108,1893.78
-80,108,1960.03
-78,108,2033.96
-76,108,2112.41
-74,108,2192.21
-72,108,2270.29
-70,108,2343.67
-68,108,2409.51
-66,108,2465.08
-64,108,2507.76
-62,108,2535.07
-60,108,2544.68
-58,108,2534.43
-56,108,2502.4
-54,108,2447
-52,108,2367.07
-50,108,2262.04
-48,108,2132.22
-46,108,1979.21
-44,108,1806.63
-42,108,1621.43
-40,108,1436.26
-38,108,1273.33
-36,108,1167.87
-34,108,1161.97
-32,108,1279.21
-30,108,1507.05
-28,108,1814.23
-26,108,2172.07
-24,108,2559.65
-22,108,2961.74
-20,108,3366.49
-18,108,3763.91
-16,108,4145.18
-14,108,4502.28
-12,108,4827.93
-10,108,5115.54
-8,108,5359.31
-6,108,5554.33
-4,108,5696.63
-2,108,5783.32
0,108,5812.61
2,108,5783.9
4,108,5697.76
6,108,5555.93
8,108,5361.29
10,108,5117.77
12,108,4830.31
14,108,4504.71
16,108,4147.58
18,108,3766.26
20,108,3368.8
22,108,2964.08
24,108,2562.12
26,108,2174.82
28,108,1817.4
30,108,1510.74
32,108,1283.3
34,108,1165.98
36,108,1171.08
38,108,1275.3
40,108,1436.93
42,108,1620.94
44,108,1805.19
46,108,1977.02
48,108,2129.48
50,108,2258.95
52,108,2363.81
54,108,2443.74
56,108,2499.29
58,108,2531.59
60,108,2542.21
62,108,2533.05
64,108,2506.23
66,108,2464.06
68,108,2409.01
70,108,2343.65
72,108,2270.71
74,108,2193.02
76,108,2113.55
78,108,2035.36
80,108,1961.61
82,108,1895.5
84,108,1840.1
86,108,1798.21
88,108,1772.07
90,108,1763.2
92,108,1772.11
94,108,1798.29
96,108,1840.27
98,108,1895.79
100,108,1962.05
102,108,2035.99
104,108,2114.4
106,108,2194.1
108,108,2272.01
110,108,2345.14
112,108,2410.63
114,108,2465.74
116,108,2507.87
118,108,2534.53
120,108,2543.39
122,108,2532.31
124,108,2499.39
126,108,2443.03
128,108,2362.11
130,108,2256.06
132,108,2125.21
134,108,1971.17
136,108,1797.54
138,108,1611.27
140,108,1425.06
142,108,1261.26
144,108,1155.56
146,108,1150.59
148,108,1269.82
150,108,1499.88
152,108,1808.92
154,108,2168.14
156,108,2556.71
158,108,2959.52
160,108,3364.76
162,108,3762.48
164,108,4143.87
166,108,4500.91
168,108,4826.28
170,108,5113.39
172,108,5356.42
174,108,5550.46
176,108,5691.57
178,108,5776.9
180,108,5804.72
-180,110,5800.46
-178,110,5770.97
-176,110,5685.52
-174,110,5545.87
-172,110,5354.85
-170,110,5116.32
-168,110,4835.04
-166,110,4516.64
-164,110,4167.42
-162,110,3794.39
-160,110,3405.17
-158,110,3008.08
-156,110,2612.43
-154,110,2229.07
-152,110,1871.61
-150,110,1558.43
-148,110,1314.84
-146,110,1170.79
-144,110,1144.78
-142,110,1223.32
-140,110,1368.71
-138,110,1544.47
-136,110,1726.1
-134,110,1899.25
-132,110,2055.89
-130,110,2191.74
-128,110,2304.71
-126,110,2394.16
-124,110,2460.36
-122,110,2504.23
-120,110,2527.19
-118,110,2530.95
-116,110,2517.54
-114,110,2489.14
-112,110,2448.12
-110,110,2396.98
-108,110,2338.3
-106,110,2274.79
-104,110,2209.24
-102,110,2144.46
-100,110,2083.29
-98,110,2028.51
-96,110,1982.72
-94,110,1948.19
-92,110,1926.75
-90,110,1919.55
-88,110,1927.01
-86,110,1948.76
-84,110,1983.64
-82,110,2029.88
-80,110,2085.22
-78,110,2147.09
-76,110,2212.71
-74,110,2279.27
-72,110,2343.94
-70,110,2403.94
-68,110,2456.55
-66,110,2499.16
-64,110,2529.24
-62,110,2544.38
-60,110,2542.35
-58,110,2521.07
-56,110,2478.74
-54,110,2413.9
-52,110,2325.54
-50,110,2213.31
-48,110,2077.81
-46,110,1921.04
-44,110,1747.23
-42,110,1564.31
-40,110,1386.53
-38,110,1238.24
-36,110,1155.98
-34,110,1178.2
-32,110,1319.63
-30,110,1562.3
-28,110,1875.92
-26,110,2234.57
-24,110,2619.46
-22,110,3016.67
-20,110,3415.18
-18,110,3805.55
-16,110,4179.39
-14,110,4529.07
-12,110,4847.59
-10,110,5128.65
-8,110,5366.7
-6,110,5557.03
-4,110,5695.84
-2,110,5780.36
0,110,5808.9
2,110,5780.85
4,110,5696.78
6,110,5558.35
8,110,5368.31
10,110,5130.45
12,110,4849.47
14,110,4530.94
16,110,4181.2
18,110,3807.26
20,110,3416.8
22,110,3018.28
24,110,2621.13
26,110,2236.45
28,110,1878.15
30,110,1564.98
32,110,1322.71
34,110,1181.34
36,110,1158.58
38,110,1239.8
40,110,1386.92
42,110,1563.61
44,110,1745.59
46,110,1918.64
48,110,2074.83
50,110,2209.93
52,110,2321.92
54,110,2410.2
56,110,2475.12
58,110,2517.65
60,110,2539.23
62,110,2541.66
64,110,2526.96
66,110,2497.35
68,110,2455.23
70,110,2403.09
72,110,2343.54
74,110,2279.27
76,110,2213.07
78,110,2147.75
80,110,2086.14
82,110,2031
84,110,1984.93
86,110,1950.2
88,110,1928.6
90,110,1921.29
92,110,1928.68
94,110,1950.37
96,110,1985.22
98,110,2031.42
100,110,2086.71
102,110,2148.49
104,110,2213.98
106,110,2280.36
108,110,2344.78
110,110,2404.45
112,110,2456.65
114,110,2498.75
116,110,2528.24
118,110,2542.71
120,110,2539.92
122,110,2517.82
124,110,2474.62
126,110,2408.85
128,110,2319.53
130,110,2206.33
132,110,2069.83
134,110,1912.02
136,110,1737.14
138,110,1553.13
140,110,1374.26
142,110,1225.13
144,110,1142.79
146,110,1166.22
148,110,1309.82
150,110,1554.75
152,110,1870.21
154,110,2230.23
156,110,2616.11
158,110,3014.03
160,110,3413
162,110,3803.65
164,110,4177.59
166,110,4527.16
168,110,4845.36
170,110,5125.89
172,110,5363.18
174,110,5552.52
176,110,5690.16
178,110,5773.35
180,110,5800.46
-180,112,5796
-178,112,5767.32
-176,112,5684.23
-174,112,5548.38
-172,112,5362.48
-170,112,5130.21
-168,112,4856.1
-166,112,4545.5
-164,112,4204.44
-162,112,3839.57
-160,112,3458.14
-158,112,3068.03
-156,112,2677.97
-154,112,2298.02
-152,112,1940.55
-150,112,1621.93
-148,112,1364.65
-146,112,1196.76
-144,112,1140.45
-142,112,1191.53
-140,112,1318.18
-138,112,1483.62
-136,112,1661.07
-134,112,1834.27
-132,112,1993.95
-130,112,2135.05
-128,112,2254.99
-126,112,2352.78
-124,112,2428.45
-122,112,2482.73
-120,112,2516.85
-118,112,2532.42
-116,112,2531.32
-114,112,2515.63
-112,112,2487.62
-110,112,2449.64
-108,112,2404.16
-106,112,2353.72
-104,112,2300.89
-102,112,2248.24
-100,112,2198.32
-98,112,2153.53
-96,112,2116.09
-94,112,2087.89
-92,112,2070.41
-90,112,2064.59
-88,112,2070.75
-86,112,2088.6
-84,112,2117.22
-82,112,2155.17
-80,112,2200.56
-78,112,2251.21
-76,112,2304.71
-74,112,2358.54
-72,112,2410.12
-70,112,2456.88
-68,112,2496.27
-66,112,2525.8
-64,112,2543.08
-62,112,2545.81
-60,112,2531.86
-58,112,2499.29
-56,112,2446.44
-54,112,2372.01
-52,112,2275.19
-50,112,2155.89
-48,112,2015.05
-46,112,1855.16
-44,112,1681.24
-42,112,1502.45
-40,112,1334.92
-38,112,1205.33
-36,112,1150.61
-34,112,1203.48
-32,112,1369.24
-30,112,1625.96
-28,112,1945.18
-26,112,2303.91
-24,112,2685.38
-22,112,3076.99
-20,112,3468.5
-18,112,3851.08
-16,112,4216.78
-14,112,4558.32
-12,112,4869.06
-10,112,5143
-8,112,5374.83
-6,112,5560.07
-4,112,5695.1
-2,112,5777.28
0,112,5804.98
2,112,5777.66
4,112,5695.83
6,112,5561.09
8,112,5376.06
10,112,5144.34
12,112,4870.43
14,112,4559.63
16,112,4217.98
18,112,3852.15
20,112,3469.45
22,112,3077.88
24,112,2686.3
26,112,2304.97
28,112,1946.53
30,112,1627.7
32,112,1371.37
34,112,1205.78
36,112,1152.58
38,112,1206.47
40,112,1335.02
42,112,1501.5
44,112,1679.37
46,112,1852.5
48,112,2011.76
50,112,2152.14
52,112,2271.14
54,112,2367.81
56,112,2442.23
58,112,2495.21
60,112,2528.01
62,112,2542.28
64,112,2539.93
66,112,2523.08
68,112,2494
70,112,2455.07
72,112,2408.75
74,112,2357.58
76,112,2304.14
78,112,2250.98
80,112,2200.64
82,112,2155.51
84,112,2117.8
86,112,2089.4
88,112,2071.76
90,112,2065.81
92,112,2071.87
94,112,2089.63
96,112,2118.16
98,112,2156
100,112,2201.26
102,112,2251.75
104,112,2305.04
106,112,2358.6
108,112,2409.86
110,112,2456.23
112,112,2495.15
114,112,2524.14
116,112,2540.8
118,112,2542.85
120,112,2528.15
122,112,2494.79
124,112,2441.09
126,112,2365.78
128,112,2268.05
130,112,2147.81
132,112,2006
134,112,1845.1
136,112,1670.11
138,112,1490.19
140,112,1321.57
142,112,1191.24
144,112,1136.71
146,112,1191.07
148,112,1359.12
150,112,1618.07
152,112,1939.07
154,112,2299.12
156,112,2681.54
158,112,3073.82
160,112,3465.77
162,112,3848.59
164,112,4214.34
166,112,4555.75
168,112,4866.14
170,112,5139.52
172,112,5370.58
174,112,5554.85
176,112,5688.73
178,112,5769.64
180,112,5796
-180,114,5791.4
-178,114,5763.62
-176,114,5683.06
-174,114,5551.3
-172,114,5370.91
-170,114,5145.36
-168,114,4878.97
-166,114,4576.8
-164,114,4244.56
-162,114,3888.56
-160,114,3515.65
-158,114,3133.26
-156,114,2749.56
-154,114,2373.83
-152,114,2017.24
-150,114,1694.26
-148,114,1424.56
-146,114,1233.62
-144,114,1145.56
-142,114,1164.98
-140,114,1268.1
-138,114,1419.49
-136,114,1590.25
-134,114,1761.85
-132,114,1923.51
-130,114,2069.2
-128,114,2195.71
-126,114,2301.63
-124,114,2386.67
-122,114,2451.34
-120,114,2496.67
-118,114,2524.1
-116,114,2535.36
-114,114,2532.41
-112,114,2517.34
-110,114,2492.38
-108,114,2459.84
-106,114,2422.07
-104,114,2381.44
-102,114,2340.28
-100,114,2300.85
-98,114,2265.26
-96,114,2235.41
-94,114,2212.9
-92,114,2198.96
-90,114,2194.36
-88,114,2199.37
-86,114,2213.74
-84,114,2236.73
-82,114,2267.13
-80,114,2303.36
-78,114,2343.54
-76,114,2385.57
-74,114,2427.19
-72,114,2466.07
-70,114,2499.85
-68,114,2526.16
-66,114,2542.66
-64,114,2547.12
-62,114,2537.38
-60,114,2511.44
-58,114,2467.53
-56,114,2404.16
-54,114,2320.21
-52,114,2215.14
-50,114,2089.15
-48,114,1943.62
-46,114,1781.66
-44,114,1609.25
-42,114,1437.08
-40,114,1283.51
-38,114,1177.41
-36,114,1154.51
-34,114,1239.6
-32,114,1428.92
-30,114,1698.4
-28,114,2022.16
-26,114,2380.07
-24,114,2757.34
-22,114,3142.57
-20,114,3526.34
-18,114,3900.38
-16,114,4257.21
-14,114,4589.95
-12,114,4892.3
-10,114,5158.57
-8,114,5383.72
-6,114,5563.49
-4,114,5694.46
-2,114,5774.13
0,114,5800.95
2,114,5774.4
4,114,5694.99
6,114,5564.21
8,114,5384.56
10,114,5159.45
12,114,4893.15
14,114,4590.7
16,114,4257.81
18,114,3900.81
20,114,3526.63
22,114,3142.77
24,114,2757.54
26,114,2380.38
28,114,2022.71
30,114,1699.3
32,114,1430.19
34,114,1241.1
36,114,1155.86
38,114,1178.13
40,114,1283.3
42,114,1435.88
44,114,1607.12
46,114,1778.72
48,114,1940
50,114,2085
52,114,2210.6
54,114,2315.44
56,114,2399.29
58,114,2462.7
60,114,2506.76
62,114,2532.94
64,114,2543
66,114,2538.93
68,114,2522.83
70,114,2496.95
72,114,2463.6
74,114,2425.14
76,114,2383.91
78,114,2342.26
80,114,2302.42
82,114,2266.5
84,114,2236.39
86,114,2213.67
88,114,2199.55
90,114,2194.8
92,114,2199.67
94,114,2213.91
96,114,2236.75
98,114,2266.99
100,114,2303.03
102,114,2342.97
104,114,2384.72
106,114,2426.01
108,114,2464.51
110,114,2497.84
112,114,2523.64
114,114,2539.58
116,114,2543.41
118,114,2532.99
120,114,2506.33
122,114,2461.66
124,114,2397.48
126,114,2312.71
128,114,2206.78
130,114,2079.91
132,114,1933.45
134,114,1770.5
136,114,1597.02
138,114,1423.72
140,114,1269.11
142,114,1162.44
144,114,1140.08
146,114,1226.94
148,114,1418.58
150,114,1690.2
152,114,2015.63
154,114,2374.77
156,114,2752.92
158,114,3138.77
160,114,3522.93
162,114,3897.17
164,114,4254.02
166,114,4586.59
168,114,4888.57
170,114,5154.27
172,114,5378.66
174,114,5557.49
176,114,5687.37
178,114,5765.83
180,114,5791.4
-180,116,5786.77
-178,116,5759.94
-176,116,5682.08
-174,116,5554.67
-172,116,5380.14
-170,116,5161.75
-168,116,4903.59
-166,116,4610.42
-164,116,4287.63
-162,116,3941.19
-160,116,3577.53
-158,116,3203.63
-156,116,2827.08
-154,116,2456.42
-152,116,2101.71
-150,116,1775.64
-148,116,1495.22
-146,116,1282.89
-144,116,1162.86
-142,116,1147.04
-140,116,1221.33
-138,116,1354
-136,116,1514.69
-134,116,1682.44
-132,116,1844.55
-130,116,1993.78
-128,116,2126.14
-126,116,2239.69
-124,116,2333.77
-122,116,2408.59
-120,116,2464.96
-118,116,2504.11
-116,116,2527.6
-114,116,2537.22
-112,116,2534.89
-110,116,2522.68
-108,116,2502.73
-106,116,2477.19
-104,116,2448.22
-102,116,2417.93
-100,116,2388.32
-98,116,2361.26
-96,116,2338.37
-94,116,2321.05
-92,116,2310.31
-90,116,2306.81
-88,116,2310.78
-86,116,2322
-84,116,2339.86
-82,116,2363.33
-80,116,2391.07
-78,116,2421.44
-76,116,2452.6
-74,116,2482.55
-72,116,2509.17
-70,116,2530.31
-68,116,2543.8
-66,116,2547.47
-64,116,2539.25
-62,116,2517.16
-60,116,2479.37
-58,116,2424.28
-56,116,2350.61
-54,116,2257.48
-52,116,2144.64
-50,116,2012.67
-48,116,1863.48
-46,116,1700.96
-44,116,1532.32
-42,116,1370.1
-40,116,1235.16
-38,116,1157.89
-36,116,1170.52
-34,116,1288.12
-32,116,1499.36
-30,116,1779.91
-28,116,2106.92
-26,116,2463.01
-24,116,2835.2
-22,116,3213.25
-20,116,3588.51
-18,116,3953.29
-16,116,4300.57
-14,116,4623.87
-12,116,4917.25
-10,116,5175.32
-8,116,5393.35
-6,116,5567.32
-4,116,5693.98
-2,116,5770.98
0,116,5796.87
2,116,5771.15
4,116,5694.3
6,116,5567.73
8,116,5393.81
10,116,5175.75
12,116,4917.58
14,116,4624.06
16,116,4300.57
18,116,3953.11
20,116,3588.17
22,116,3212.81
24,116,2834.73
26,116,2462.63
28,116,2106.76
30,116,1780.06
32,116,1499.87
34,116,1288.91
36,116,1171.29
38,116,1158.2
40,116,1234.66
42,116,1368.65
44,116,1529.93
46,116,1697.72
48,116,1859.5
50,116,2008.09
52,116,2139.59
54,116,2252.11
56,116,2345.04
58,116,2418.66
60,116,2473.8
62,116,2511.75
64,116,2534.09
66,116,2542.62
68,116,2539.31
70,116,2526.22
72,116,2505.48
74,116,2479.26
76,116,2449.72
78,116,2418.94
80,116,2388.93
82,116,2361.54
84,116,2338.38
86,116,2320.83
88,116,2309.89
90,116,2306.22
92,116,2310.01
94,116,2321.05
96,116,2338.71
98,116,2361.96
100,116,2389.45
102,116,2419.53
104,116,2450.36
106,116,2479.92
108,116,2506.11
110,116,2526.77
112,116,2539.72
114,116,2542.82
116,116,2533.99
118,116,2511.24
120,116,2472.76
122,116,2416.96
124,116,2342.55
126,116,2248.66
128,116,2135.03
130,116,2002.23
132,116,1852.15
134,116,1688.67
136,116,1518.97
138,116,1355.65
140,116,1219.78
142,116,1142.22
144,116,1155.77
146,116,1275.35
148,116,1488.87
150,116,1771.41
152,116,2099.93
154,116,2457.13
156,116,2830.12
158,116,3208.72
160,116,3584.32
162,116,3949.25
164,116,4296.51
166,116,4619.62
168,116,4912.62
170,116,5170.13
172,116,5387.43
174,116,5560.5
176,116,5686.14
178,116,5762.03
180,116,5786.77
-180,118,5782.2
-178,118,5756.38
-176,118,5681.36
-174,118,5558.53
-172,118,5390.17
-170,118,5179.35
-168,118,4929.88
-166,118,4646.25
-164,118,4333.53
-162,118,3997.29
-160,118,3643.59
-158,118,3278.94
-156,118,2910.37
-154,118,2545.7
-152,118,2193.95
-150,118,1866.22
-148,118,1577.04
-146,118,1345.7
-144,118,1194.94
-142,118,1141.55
-140,118,1181.62
-138,118,1289.93
-136,118,1436.17
-134,118,1596.97
-132,118,1757.4
-130,118,1908.66
-128,118,2045.78
-126,118,2166.15
-124,118,2268.65
-122,118,2353.13
-120,118,2420.14
-118,118,2470.67
-116,118,2506.07
-114,118,2527.92
-112,118,2537.99
-110,118,2538.15
-108,118,2530.35
-106,118,2516.54
-104,118,2498.68
-102,118,2478.66
-100,118,2458.27
-98,118,2439.15
-96,118,2422.71
-94,118,2410.15
-92,118,2402.35
-90,118,2399.85
-88,118,2402.86
-86,118,2411.2
-84,118,2424.33
-82,118,2441.39
-80,118,2461.21
-78,118,2482.37
-76,118,2503.25
-74,118,2522.06
-72,118,2536.91
-70,118,2545.85
-68,118,2546.89
-66,118,2538.07
-64,118,2517.49
-62,118,2483.36
-60,118,2434.05
-58,118,2368.18
-56,118,2284.68
-54,118,2182.98
-52,118,2063.17
-50,118,1926.31
-48,118,1774.95
-46,118,1614
-44,118,1452.19
-42,118,1304.3
-40,118,1193.65
-38,118,1150.69
-36,118,1201.32
-34,118,1350.27
-32,118,1581.04
-30,118,1870.66
-28,118,2199.46
-26,118,2552.62
-24,118,2918.82
-22,118,3288.86
-20,118,3654.85
-18,118,4009.64
-16,118,4346.7
-14,118,4659.96
-12,118,4943.82
-10,118,5193.23
-8,118,5403.75
-6,118,5571.59
-4,118,5693.71
-2,118,5767.91
0,118,5792.82
2,118,5767.97
4,118,5693.82
6,118,5571.7
8,118,5403.83
10,118,5193.21
12,118,4943.65
14,118,4659.6
16,118,4346.14
18,118,4008.88
20,118,3653.91
22,118,3287.81
24,118,2917.74
26,118,2551.63
28,118,2198.66
30,118,1870.16
32,118,1580.89
34,118,1350.43
36,118,1201.57
38,118,1150.63
40,118,1192.89
42,118,1302.64
44,118,1449.57
46,118,1610.49
48,118,1770.63
50,118,1921.3
52,118,2057.6
54,118,2176.99
56,118,2278.4
58,118,2361.73
60,118,2427.56
62,118,2476.94
64,118,2511.23
66,118,2532.04
68,118,2541.16
70,118,2540.46
72,118,2531.89
74,118,2517.42
76,118,2498.99
78,118,2478.5
80,118,2457.7
82,118,2438.23
84,118,2421.51
86,118,2408.69
88,118,2400.67
90,118,2397.96
92,118,2400.75
94,118,2408.87
96,118,2421.76
98,118,2438.55
100,118,2458.07
102,118,2478.9
104,118,2499.4
106,118,2517.79
108,118,2532.18
110,118,2540.62
112,118,2541.13
114,118,2531.74
116,118,2510.57
118,118,2475.83
120,118,2425.88
122,118,2359.36
124,118,2275.2
126,118,2172.81
128,118,2052.28
130,118,1914.65
132,118,1762.46
134,118,1600.57
136,118,1437.73
138,118,1288.8
140,118,1177.4
142,118,1134.55
144,118,1186.48
146,118,1337.51
148,118,1570.42
150,118,1861.82
152,118,2191.97
154,118,2546.11
